2.7518,127.0542,55.874,4.5,0.37,us
53.4435,-163.5938,24.357,4.2,0.52,us
-24.1063,-66.7243,202.01,4.6,0.85,us
38.613,44.7799,10,4.2,0.66,us
2.7042,127.0452,35,4.5,0.56,us
-12.1655,166.7599,192.329,4.5,0.52,us
-64.4289,174.8642,10,4.6,0.86,us
-6.6529,104.1805,35,4.4,0.7,us
-11.208,166.3807,10,4.5,0.68,us
33.7326,137.2728,14.259,4.5,0.66,us
17.318,-83.9092,33.145,4.2,0.51,us
2.9459,127.2927,35,4.2,0.5,us
39.4825,25.8279,10,4.3,0.75,us
19.8775,120.5851,10,4.3,0.47,us
25.937,143.0309,10,4.6,0.49,us
2.801,127.2439,35,4.4,0.24,us
12.1382,94.4587,10,4.5,0.9,us
19.47433333,-67.22083333,20.2,3.43,0.24,pr
44.2608,-116.217,8.532,2.6,0.6,us
44.2853,-116.194,17.284,2.6,0.18,us
18.3773,-68.8271,151,4.42,0.34,pr
-0.8678,133.6173,35.541,4.4,0.47,us
2.7796,126.9699,43.006,4.6,0.76,us
31.63476374,-104.3991199,6.080151367,2.6,0.1,tx
-17.0224,175.5503,10,4.8,0.58,us
2.7058,126.8415,49.823,4.8,0.87,us
-21.6883,170.4121,157.305,4.7,1.13,us
-17.4728,-174.6542,227.978,4.5,0.65,us
2.7122,126.963,54.611,4.6,0.67,us
38.2879,21.8309,10,4.2,0.98,us
62.2092,-123.921,7.001,4.1,1.1,us
-24.1049,-179.5264,505.884,4.5,0.83,us
2.6911,126.8984,46.469,4.6,0.52,us
-30.3249,-177.3951,10,4.7,1.08,us
-16.175,-176.0418,374.169,4.3,1.06,us
34.9433,14.1934,10,4.7,0.75,us
-11.1287,111.6908,10,5.1,0.77,us
-11.1071,111.7867,10,5,0.49,us
2.7327,126.9768,52.938,4.9,0.48,us
34.8698,14.3276,10,5.1,0.83,us
2.9006,127.2076,35,4.9,0.91,us
38.4062,45.0078,10,4.4,0.81,us
2.7626,127.0525,56.609,4.6,0.61,us
34.9792,14.2769,10,4.6,0.38,us
2.756,127.0702,47.346,4.5,0.36,us
2.7773,126.9797,50.613,4.7,1.21,us
2.6223,126.9865,48.533,4.3,0.34,us
-13.3931,66.8185,10,5,0.41,us
38.4726,44.8342,17.719,4.4,1.12,us
38.4114,44.9348,10,5.8,0.86,us
2.6799,126.9773,71.166,4.6,0.58,us
19.04483333,-155.4251667,36.17,2.58,0.13,hv
2.6819,127.135,50.817,5.5,1.05,us
-30.3889,-71.9674,27.633,4.5,0.91,us
35.3228333,-118.5685,3.77,2.79,0.17,ci
2.8548,127.2667,48.792,4.6,0.74,us
2.7616,127.0111,35,4.8,0.77,us
63.0486,-148.7177,55.1,2.6,1.24,ak
2.8271,127.0886,35,5,0.95,us
2.7347,127.0598,28.566,7,1.18,us
17.97216667,-66.83816667,16.93,2.73,0.09,pr
18.08416667,-66.17966667,14.26,3.13,0.25,pr
14.2601,123.0134,10,4.6,0.47,us
24.7915,124.8538,54.834,4.8,0.85,us
34.9044,14.2658,10,5,0.57,us
-1.4513,-15.3787,10,4.6,0.8,us
-0.2132,97.5504,10,4.3,0.96,us
17.93666667,-66.904,13.78,2.85,0.08,pr
-13.1094,166.6574,35,4.9,0.47,us
61.6271,-149.6415,20,2.6,0.84,ak
36.52633333,-98.6065,6.31,2.49,0.21,ok
24.7752,125.4156,35,4.6,0.71,us
14.3601,-91.2682,121.397,4.2,0.6,us
29.6417,101.7166,35,4.5,0.54,us
31.62533387,-104.4003803,7.596923828000001,2.6,0.2,tx
11.5055,95.1941,10,4.4,0.6,us
52.324,-169.97,35,3.5,0.33,us
14.2853,123.2696,10,4.6,0.66,us
-0.0007,123.1832,152.529,6,0.95,us
12.9545,-88.9654,61.827,4.1,1.17,us
36.10516667,-97.8355,7.46,2.63,0.16,ok
0.3371,122.3181,124.933,4.3,0.54,us
6.2754,126.0942,137.129,4.5,0.87,us
-9.0914,148.075,9.858,5.1,0.82,us
-17.7445,-171.1648,14.633,5,0.65,us
34.9131,14.2475,10.189,4.2,1.38,us
-25.7741,-69.0241,123.977,4.3,0.53,us
-16.6678,-73.7684,47.886,4.3,0.39,us
14.3416,122.9821,10,4.6,0.8,us
59.744,-153.1116,106.5,2.7,0.31,ak
-24.614,-70.0847,60.489,4.4,0.9,us
36.5129,52.8992,10,4.5,0.4,us
42.1404,-29.2623,9.983,5.1,0.71,us
-7.9938,-74.5533,157.862,4.4,0.62,us
42.6698,-111.7963,5,2.9,0.68,us
-8.3792,120.4573,10,4.6,0.47,us
18.252,-66.38216667,32.26,2.62,0.12,pr
18.76366667,-65.11116667,17.16,2.67,0.25,pr
30.1983,130.9092,34.299,4.3,0.81,us
51.2543,178.6883,28.332,4.2,0.7,us
30.0275,131.0692,29.325,4.6,0.61,us
-38.2009,-74.0126,21.649,4.4,0.81,us
17.98083333,-66.9115,13.76,2.59,0.16,pr
60.0897,-153.3674,153.3,2.5,0.41,ak
60.1071,-153.4663,175.3,2.5,0.46,ak
-8.1443,-71.3375,635.507,4.3,0.65,us
18.0075,-66.76516667,14.1,2.56,0.12,pr
-2.9361,140.0085,35,4.2,0.8,us
-35.0251,-106.9762,10,4.9,0.37,us
-15.3297,-172.8909,10,4.9,0.38,us
19.0155,-67.84716667,4.89,3.25,0.45,pr
40.4,-125.1436667,10,2.8,0.22,nc
17.96116667,-66.919,14.78,2.45,0.1,pr
17.8565,-67.24133333,17.87,2.48,0.22,pr
44.0344,142.3295,14.888,4.4,0.68,us
82.0006,-5.0037,10,4.9,0.75,us
-1.8101,99.6227,35,4.3,0.55,us
58.13,-137.5048,16.8,4.4,0.48,ak
-9.0557,112.5281,64.982,5,0.96,us
-28.2104,-178.2388,215.956,4,0.13,us
18.63466667,-65.2125,81.52,3.37,0.12,pr
-5.0593,127.8237,329.509,4.3,1.12,us
29.5708,141.0473,109.32,4.6,0.75,us
-3.8968,128.4524,130.784,4.8,0.63,us
40.4013333,-124.1363333,23.93,2.64,0.11,nc
-40.662,44.9473,10,4.4,0.5,us
-18.0535,168.2098,10,4.6,0.59,us
18.94016667,-65.07733333,20.28,3.32,0.33,pr
19.25033333,-155.3985,32.43,2.67,0.13,hv
40.504,-124.4266667,17.62,2.65,0.09,nc
14.4102,122.9956,10,5.2,0.55,us
-10.9927,166.1624,11.316,4.8,0.55,us
-6.9885,129.4188,138.936,4.3,0.78,us
-15.4864,-70.3849,215.161,4.6,0.71,us
23.5913,92.4156,10,4.1,0.99,us
18.283,-68.9065,114,4.1,0.49,pr
-14.773,167.3973,130.921,4.3,0.7,us
18.99033333,-64.98266667,20.16,2.97,0.04,pr
